id,candidate_length,in_candidates,response,answer
4022,7,True,Japanese language,Japan
4023,9,True,Hong Kong,Hong Kong
4024,1,True,Theo Ratliff,Theo Ratliff
4025,1,True,SB Nation,SB Nation
4026,5,True,YouTube,YouTube
4027,1,True,Bonzi Wells,Bonzi Wells
4028,3,True,Minnesota Timberwolves,Minnesota Timberwolves
4029,1,True,Bonzi Wells,Bonzi Wells
4030,10,True,notInKB,notInKB
4031,9,False,notInC,Bonzi Wells
4032,9,True,Minnesota,Minnesota Timberwolves
4033,9,False,notInC,Bonzi Wells
4034,2,True,FIBA,FIBA
4035,9,True,Minnesota Timberwolves,Wolverhampton Wanderers F.C.
4036,9,False,notInC,Bonzi Wells
4037,1,True,Gerald Ford,Gerald Ford
4038,1,True,George Gervin,George Gervin
4039,9,True,Minnesota Timberwolves,Wolverhampton Wanderers F.C.
4040,9,True,Minnesota Timberwolves,Wolverhampton Wanderers F.C.
4041,1,True,Rick Adelman,Rick Adelman
4042,2,True,David Kahn (sports executive),David Kahn (sports executive)
4043,9,False,notInC,Bonzi Wells
4044,10,True,notInKB,notInKB
4045,10,True,notInKB,notInKB
4046,4,True,Microsoft account,Identity document
4047,2,True,notInKB,notInKB
4048,1,True,Wally Szczerbiak,Wally Szczerbiak
4049,10,True,notInKB,notInKB
4050,1,True,Earl Boykins,Earl Boykins
4051,3,True,Ricky Davis,Ricky Davis
4052,6,True,Rick Adelman,Rick Adelman
4053,10,True,Portland Trail Blazers,Portland Trail Blazers
4054,4,True,Bonzi Wells,Bonzi Wells
4055,8,True,David Kahn (sports executive),David Kahn (sports executive)
4056,9,True,Minnesota Timberwolves,Wolverhampton Wanderers F.C.
4057,4,True,notInKB,notInKB
4058,9,True,Minnesota Timberwolves,Wolverhampton Wanderers F.C.
4059,4,True,Bonzi Wells,Bonzi Wells
4060,8,True,David Kahn (sports executive),David Kahn (sports executive)
4061,9,True,Minnesota,Minnesota Timberwolves
4062,1,True,Bonzi Wells,Bonzi Wells
4063,1,True,Merle Haggard,Merle Haggard
4064,9,True,Minnesota Timberwolves,Wolverhampton Wanderers F.C.
4065,9,True,Minnesota Timberwolves,Wolverhampton Wanderers F.C.
4066,4,False,notInC,Rights
4067,10,True,notInKB,notInKB
4068,9,True,Minnesota Timberwolves,Wolverhampton Wanderers F.C.
4069,9,True,Minnesota Timberwolves,Wolverhampton Wanderers F.C.
4070,1,True,Evan Turner,Evan Turner
4071,8,True,Major histocompatibility complex,Major histocompatibility complex
4072,6,True,Latvia,Latvia
4073,1,True,Juvenile idiopathic arthritis,Juvenile idiopathic arthritis
4074,10,True,notInKB,notInKB
4075,1,True,notInKB,notInKB
4076,9,True,Stockholm,Stockholm
4077,1,False,notInC,Children's hospital
4078,9,True,Riga,Riga
4079,8,True,Sweden,Sweden
4080,6,True,Latvia,Latvia
4081,6,True,notInKB,notInKB
4082,6,True,Latvians,Latvia
4083,6,True,Latvia,Latvia
4084,6,True,notInKB,notInKB
4085,8,True,Human leukocyte antigen,Human leukocyte antigen
4086,6,True,notInKB,notInKB
4087,10,True,MICA,Mica
4088,10,True,Mica,Mica
4089,5,True,ISO 216,Apple A4
4090,6,False,notInC,Apple A5
4091,6,False,notInC,Apple A6
4092,10,False,notInKB,notInKB
4093,10,True,Mica gene,Mica
4094,6,True,notInKB,notInKB
4095,6,True,Latvia,Latvia
4096,10,True,MICA,Mica
4097,5,True,Polymerase chain reaction,Polymerase chain reaction
4098,9,True,Applied Biosystems,Applied Biosystems
4099,1,True,HLA-DQ,HLA-DQ
4100,2,True,Critical point (thermodynamics),Personal computer
4101,6,True,notInKB,notInKB
4102,2,True,Critical point (thermodynamics),Personal computer
4103,6,True,notInKB,notInKB
4104,10,True,MICA,Mica
4105,6,True,notInKB,notInKB
4106,6,True,Latvians,Latvia
4107,6,True,notInKB,notInKB
4108,10,True,MICA,Mica
4109,1,True,notInKB,notInKB
4110,9,True,Florida Gators football,Florida Gators
4111,1,True,Ben Hill Griffin Stadium,Ben Hill Griffin Stadium
4112,9,True,"Gainesville, Florida","Gainesville, Florida"
4113,7,True,Florida,Florida Panthers
4114,10,True,Florida Gators football,Florida Gators
4115,1,False,notInC,O'Connell Center
4116,9,True,Florida,Florida Gators football
4117,9,True,Elon University,"Elon, North Carolina"
4118,9,True,Florida Gators football,Florida Gators football
4119,10,True,Furman University,"Furman, South Carolina"
4120,9,True,Florida Gators football,Florida Gators football
4121,8,True,Friday Night Lights (TV series),Friday Night Lights (TV series)
4122,10,True,Florida Gators football,Florida Gators
4123,4,True,Ben Hill Griffin Stadium,Cajun Field
4124,10,False,notInKB,notInKB
4125,10,True,Furman University,"Furman, South Carolina"
4126,1,True,Will Muschamp,Will Muschamp
4127,10,True,Florida Gators football,Florida Gators
4128,10,True,Gator Bowl,Gator Bowl
4129,4,True,Ben Hill Griffin Stadium,Cajun Field
4130,10,True,Florida Gators football,Florida Gators
4131,10,True,Furman University,"Furman, South Carolina"
4132,3,True,Will Muschamp,Will Muschamp
4133,10,True,Furman University,"Furman, South Carolina"
4134,10,True,Florida Gators football,Florida Gators
4135,10,True,Furman University,"Furman, South Carolina"
4136,2,True,notInKB,notInKB
4137,10,True,Furman University,"Furman, South Carolina"
4138,10,False,notInKB,notInKB
4139,10,True,Furman University,"Furman, South Carolina"
4140,1,True,Caleb Sturgis,Caleb Sturgis
4141,9,True,Florida Gators football,Florida Gators football
4142,10,True,Florida Gators football,Florida Gators
4143,1,True,Jelani Jenkins,Jelani Jenkins
4144,10,False,notInC,Jelani Jenkins
4145,9,True,Florida,Florida Gators football
4146,2,True,John Brantley,John Brantley
4147,1,True,Matt Elam,Matt Elam
4148,10,True,Furman University,"Furman, South Carolina"
4149,9,True,Florida,Florida Gators football
4150,2,True,NCAA Division I Football Championship,NCAA Division I Football Championship
4151,10,False,notInKB,notInKB
4152,10,True,Auburn Tigers football,Auburn Tigers football
4153,8,True,Georgia Bulldogs football,Georgia Bulldogs football
4154,8,True,South Carolina,South Carolina Gamecocks football
4155,10,True,Florida Gators football,Florida Gators
4156,10,True,Florida Gators,Florida Gators
4157,10,False,notInKB,notInKB
4158,9,True,Elijah,Elijah (oratorio)
4159,1,True,Books of Kings,Books of Kings
4160,10,True,notInKB,notInKB
4161,10,True,Book of Revelation,Book of Revelation
4162,10,True,Book of Revelation,Book of Revelation
4163,7,True,Books of Kings,Books of Kings
4164,10,True,Book of Revelation,Book of Revelation
4165,10,True,notInKB,notInKB
4166,10,True,Book of Isaiah,Isaiah
4167,5,True,God in Judaism,God
4168,6,True,notInKB,notInKB
4169,6,True,notInKB,notInKB
4170,5,True,God in Judaism,God
4171,6,True,notInKB,notInKB
4172,10,True,Book of Isaiah,Isaiah
4173,2,True,Ecclesiastes,Ecclesiastes
4174,7,True,Man,Man
4175,6,True,Bible,Religious text
4176,6,True,Billy Graham,Billy Graham
4177,9,False,notInC,Billy Graham
4178,5,True,God in Christianity,God
4179,9,True,Epistle to the Romans,Ancient Rome
4180,10,False,notInKB,notInKB
4181,7,True,Book of Genesis,Book of Genesis
4182,6,True,notInKB,notInKB
4183,6,True,notInKB,notInKB
4184,10,True,notInKB,notInKB
4185,10,True,notInKB,notInKB
4186,10,True,notInKB,notInKB
4187,10,False,notInKB,notInKB
4188,6,True,notInKB,notInKB
4189,3,True,notInKB,notInKB
4190,5,True,God in Christianity,God
4191,10,True,notInKB,notInKB
4192,10,True,notInKB,notInKB
4193,6,True,notInKB,notInKB
4194,10,False,notInKB,notInKB
4195,10,False,notInKB,notInKB
4196,1,True,Allen Stanford,Allen Stanford
4197,6,True,notInKB,notInKB
4198,9,True,Stanford,Stanford Cardinal football
4199,8,True,Texas,Texas
4200,6,True,notInKB,notInKB
4201,8,True,United States,United States
4202,1,True,David Hittner,David Hittner
4203,8,True,Texas,Texas
4204,9,True,"Stanford, Texas",Stanford Cardinal football
4205,2,True,David Hittner,David Hittner
4206,9,True,Stanford Financial Group,Stanford Cardinal football
4207,9,True,"Dallas, Texas",Dallas
4208,9,True,Stanford Financial Group,Stanford Cardinal football
4209,2,True,Mississippi,Mississippi
4210,9,True,Stanford Financial Group,Stanford Cardinal football
4211,1,True,U.S. Securities and Exchange Commission,U.S. Securities and Exchange Commission
4212,6,True,notInKB,notInKB
4213,2,True,United States Department of Justice,United States Department of Justice
4214,7,True,France,France
4215,9,True,Stanford Financial Group,Stanford Cardinal football
4216,6,True,Switzerland,Switzerland
4217,9,True,Stanford Financial Group,Stanford Cardinal football
4218,9,True,Stanford Financial Group,Stanford Cardinal football
4219,6,True,notInKB,notInKB
4220,9,True,Stanford Financial Group,Stanford Cardinal football
4221,9,True,Bank of the West Classic,Stanford Cardinal football
4222,7,False,notInC,James M. Davis
4223,1,True,"Baldwyn, Mississippi","Baldwyn, Mississippi"
4224,7,False,notInC,James M. Davis
4225,8,True,Michigan,Michigan
4226,9,True,Stanford Financial Group,Stanford Cardinal football
4227,9,True,Stanford Financial Group,Stanford Cardinal football
4228,9,False,notInC,Lloyd's of London
4229,9,True,Stanford Financial Group,Stanford Cardinal football
4230,9,True,Stanford Financial Group,Stanford Cardinal football
4231,10,True,notInKB,notInKB
4232,9,True,Stanford Financial Group,Stanford Cardinal football
4233,1,True,Occupy movement,Occupy movement
4234,9,True,"Bellingham, Washington","Bellingham, Washington"
4235,9,True,"Bellingham, Washington","Bellingham, Washington"
4236,9,True,"Bellingham, Washington","Bellingham, Washington"
4237,9,True,United States,United States
4238,9,True,"Bellingham, Washington","Bellingham, Washington"
4239,1,True,Occupy Wall Street,Occupy Wall Street
4240,7,True,New York metropolitan area,New York City
4241,1,True,New York City Police Department,New York City Police Department
4242,7,True,New York metropolitan area,New York City
4243,1,True,Occupy Wall Street,Occupy Wall Street
4244,7,True,New York metropolitan area,New York City
4245,8,True,Bank of America,Bank of America
4246,10,True,Bank,Bank
4247,9,True,"Bellingham, Washington","Bellingham, Washington"
4248,6,True,Wall Street,Wall Street
4249,5,True,Irving Berlin,God Bless America
4250,1,True,Occupy Wall Street,Occupy Wall Street
4251,7,True,Democratic Party (United States),Democratic Party (United States)
4252,2,True,Communist Party USA,Communist Party USA
4253,3,True,American Nazi Party,American Nazi Party
4254,2,True,Service Employees International Union,Service Employees International Union
4255,1,True,United Federation of Teachers,United Federation of Teachers
4256,5,True,Islam,Islam
4257,7,True,Michael Moore,Michael Moore
4258,6,True,Soviet Union,Russian Soviet Federative Socialist Republic
4259,10,True,Joseph Stalin,Joseph Stalin
4260,1,True,The Bellingham Herald,The Bellingham Herald
4261,6,True,Discus (commenting platform),Discus throw
4262,6,True,Facebook,Facebook
4263,10,True,notInKB,notInKB
4264,8,False,notInC,The Bellingham Herald
4265,8,False,notInC,The Bellingham Herald
4266,1,True,The Bellingham Herald,The Bellingham Herald
4267,1,True,Disqus,Disqus
4268,6,True,Facebook,Facebook
4269,10,True,notInKB,notInKB
4270,8,False,notInC,The Bellingham Herald
4271,1,True,Disqus,Disqus
4272,10,True,notInKB,notInKB
4273,6,True,Facebook,Facebook
4274,10,False,notInKB,notInKB
4275,9,True,Germany,Germany
4276,8,True,Portrait photography,Portrait
4277,10,True,notInKB,notInKB
4278,10,True,Cityscape,Cityscape
4279,1,False,notInKB,notInKB
4280,5,True,Philippines,Philippines
4281,7,True,Singapore,Singapore
4282,9,True,China,China
4283,8,True,Romania,Romania
4284,10,True,Japan,Japan
4285,10,True,notInKB,notInKB
4286,6,True,Belgium,Belgium
4287,10,True,notInKB,notInKB
4288,8,True,Malaysia,Malaysia
4289,9,True,France,France
4290,6,True,India,India
4291,9,True,Germany,Germany
4292,9,True,Canada,Canada
4293,6,True,Portugal,Portugal
4294,7,True,Iran,Iran
4295,7,True,Time (magazine),Time (magazine)
4296,1,True,Marjoe Gortner,Marjoe Gortner
4297,1,True,Creation Museum,Creation Museum
4298,8,True,Noah u0027 s Ark,Ark (Noon Universe)
4299,7,True,United States,United States
4300,10,True,notInKB,notInKB
4301,10,True,notInKB,notInKB
4302,1,True,Creation Ministries International,Creation Ministries International
4303,6,True,Dinosaur,Dinosaur
4304,8,True,Bible,Bible
4305,7,False,notInC,Jehovah's Witnesses
4306,2,False,notInC,Jehovah's Witnesses
4307,10,True,notInKB,notInKB
4308,3,True,Jehovah u0027 s Witnesses,Jehovah
4309,2,False,notInC,Jehovah's Witnesses
4310,7,False,notInC,Jehovah's Witnesses
4311,10,True,North Korea,North Korea
4312,3,False,notInC,Jehovah's Witnesses
4313,3,True,Watch Tower Bible and Tract Society of Pennsylvania,Watch Tower Bible and Tract Society of Pennsylvania
4314,4,True,Poland,Poland
4315,6,True,Catholic Church,Catholicism
4316,6,True,Catholic Church,Catholicism
4317,7,True,Poland,Poland
4318,3,True,Watch Tower Bible and Tract Society of Pennsylvania,Watch Tower Bible and Tract Society of Pennsylvania
4319,1,True,Kingdom Hall,Kingdom Hall
4320,10,True,notInKB,notInKB
4321,7,True,Europe,Europe
4322,10,True,Nigeria,Nigeria
4323,10,True,notInKB,notInKB
4324,9,True,Vancouver,Vancouver
4325,7,True,British Columbia,British Columbia
4326,9,True,Canada,Canada
4327,8,True,Italy,Italy
4328,3,True,FC Bayern Munich,FC Bayern Munich
4329,10,True,CONCACAF,North America
4330,10,False,notInKB,notInKB
4331,10,True,notInKB,notInKB
4332,9,True,Canada,Canada
4333,10,True,notInKB,notInKB
4334,10,True,CONCACAF,North America
4335,10,True,City of Brisbane,Brisbane
4336,10,True,notInKB,notInKB
4337,6,True,Discover Soccer,Discover (magazine)
4338,5,True,"Halifax, Nova Scotia, Canada","Halifax, West Yorkshire"
4339,9,True,Nova Scotia,Nova Scotia
4340,9,True,Canada,Canada
4341,3,True,Gauteng,Gauteng
4342,8,True,South Africa,South Africa
4343,8,True,Argentina,Argentina
4344,9,True,UEFA,UEFA
4345,9,True,The Football Association,The Football Association
4346,9,True,United States,United States
4347,1,True,notInKB,notInKB
4348,10,True,United States,North America
4349,10,True,United States,North America
4350,9,True,United States,United States
4351,10,True,notInKB,notInKB
4352,9,True,United States,United States
4353,8,True,New England,New England
4354,10,True,notInKB,notInKB
4355,8,True,New England,New England
4356,10,True,notInKB,notInKB
4357,10,True,Rhode Island,Rhode Island
4358,8,True,New Hampshire,New Hampshire
4359,9,True,Massachusetts,Massachusetts
4360,8,True,Vermont,Vermont
4361,7,True,New York,New York City
4362,8,True,Louisiana,Louisiana
4363,1,True,notInKB,notInKB
4364,8,True,Oregon,Oregon
4365,9,True,United States,United States
4366,9,True,United States,United States
4367,8,True,New England,New England
4368,7,True,New York,New York City
4369,8,True,Great Lakes,Great Lakes
4370,10,True,notInKB,notInKB
4371,8,True,Louisiana,Louisiana
4372,9,True,New Mexico,New Mexico
4373,7,True,Washington (state),"Washington, D.C."
4374,6,True,California,California
4375,1,True,notInKB,notInKB
4376,9,True,United States,United States
4377,8,True,Oregon,Oregon
4378,7,True,North Dakota,North Dakota
4379,8,True,Arkansas,Arkansas
4380,3,True,Lake Michigan,Lake Michigan
4381,9,True,Florida,Florida
4382,1,True,notInKB,notInKB
4383,1,True,notInKB,notInKB
4384,2,True,notInKB,notInKB
4385,2,True,notInKB,notInKB
4386,2,True,notInKB,notInKB
4387,10,False,notInKB,notInKB
4388,10,True,United States,North America
4389,9,True,United States,United States
4390,8,True,United States,United States
4391,10,True,United States,North America
4392,9,True,United States,United States
4393,1,True,notInKB,notInKB
4394,1,True,notInKB,notInKB
4395,2,True,Faridabad district,Faridabad
4396,4,True,Haryana,Haryana
4397,6,True,India,India
4398,2,True,Faridabad district,Faridabad district
4399,8,True,Jahangir,Jahangir
4400,1,True,Ballabhgarh,Ballabhgarh
4401,2,True,Faridabad district,Faridabad
4402,1,True,Haryana,Haryana
4403,2,True,Faridabad district,Faridabad
4404,9,True,Delhi,New Delhi
4405,4,True,Delhi,Delhi
4406,1,True,Gurgaon district,Gurgaon district
4407,1,True,Uttar Pradesh,Uttar Pradesh
4408,9,True,Delhi,New Delhi
4409,1,True,Indian Railways,Indian Railways
4410,9,True,New Delhi,New Delhi
4411,9,True,Mathura,Mathura district
4412,6,True,Central Railway zone,Central Railway zone
4413,2,True,Faridabad district,Faridabad
4414,1,True,Badkhal Lake,Badkhal Lake
4415,2,True,notInKB,notInKB
4416,2,True,Faridabad district,Faridabad district
4417,2,True,Faridabad district,Faridabad
4418,1,True,Ballabhgarh,Ballabhgarh
4419,2,True,Palwal district,Palwal
4420,1,True,Hodal,Hodal
4421,1,True,Hathin,Hathin
4422,2,True,Faridabad district,Faridabad
4423,2,True,Faridabad,Faridabad
4424,4,True,Gurgaon,Gurgaon district
4425,1,True,Noida,Noida
4426,1,True,Yamuna,Yamuna
4427,1,True,Aravalli Range,Aravalli Range
4428,6,False,notInC,Western European Summer Time
4429,5,True,Yamuna,Yamuna
4430,10,True,notInKB,notInKB
4431,6,True,India,India
4432,2,True,Faridabad district,Faridabad
4433,2,True,Faridabad district,Faridabad
4434,10,True,notInKB,notInKB
4435,10,True,notInKB,notInKB
4436,1,True,Gurdwara,Gurdwara
4437,1,True,notInKB,notInKB
4438,9,True,Delhi,New Delhi
4439,1,True,Ballabhgarh,Ballabhgarh
4440,2,True,Faridabad district,Faridabad
4441,1,True,Ballabhgarh,Ballabhgarh
4442,8,True,New Delhi,New Delhi
4443,9,True,Washington Metro,Metro (British newspaper)
4444,9,True,Delhi,New Delhi
4445,8,True,Bill Gates,Bill Gates
4446,1,True,Christopher Elias,Christopher Elias
4447,9,True,Seattle,Seattle
4448,3,True,Bill & Melinda Gates Foundation,Bill & Melinda Gates Foundation
4449,1,True,Christopher Elias,Christopher Elias
4450,6,False,notInC,Christopher Elias
4451,2,True,PATH (global health organization),PATH (global health organization)
4452,9,True,Seattle,Seattle
4453,9,True,Bill & Melinda Gates Foundation,Bill Gates
4454,2,True,PATH (global health organization),PATH (global health organization)
4455,6,False,notInC,Christopher Elias
4456,1,True,Family medicine,Family medicine
4457,2,True,notInKB,notInKB
4458,8,True,United States,United States
4459,1,True,notInKB,notInKB
4460,1,True,Jeff Raikes,Jeff Raikes
4461,1,True,Bill & Melinda Gates Foundation,Bill & Melinda Gates Foundation
4462,6,False,notInC,Christopher Elias
4463,6,False,notInC,Christopher Elias
4464,2,True,PATH (global health organization),PATH (global health organization)
4465,2,True,PATH (global health organization),PATH (global health organization)
4466,2,True,PATH (global health organization),PATH (global health organization)
4467,6,False,notInC,Christopher Elias
4468,10,True,notInKB,notInKB
4469,9,True,Doctor of Medicine,Doctor of Medicine
4470,3,True,Creighton University,Creighton University
4471,8,True,University of Washington,University of Washington
4472,3,True,Bill & Melinda Gates Foundation,Bill & Melinda Gates Foundation
4473,9,True,United States,United States
4474,9,True,Seattle,Seattle
4475,7,True,Washington (state),"Washington, D.C."
4476,1,True,Jeff Raikes,Jeff Raikes
4477,1,True,notInKB,notInKB
4478,6,True,Bill Gates,Bill Gates
4479,1,True,notInKB,notInKB
4480,4,True,Warren Buffett,Warren Buffett
4481,1,True,Fremantle Football Club,Fremantle Football Club
4482,3,True,Fremantle Football Club,Fremantle Football Club
4483,3,True,Fremantle Football Club,Fremantle Football Club
4484,5,True,West Coast Eagles,West Coast Eagles
4485,9,True,Hawthorn Football Club,Hawthorn Football Club
4486,10,True,Brisbane Lions,Brisbane
4487,8,True,Fremantle Football Club,Fremantle Football Club
4488,10,True,Essendon Football Club,Essendon Football Club
4489,9,True,Subiaco Oval,Subiaco Oval
4490,10,True,Fremantle Football Club,Fremantle Football Club
4491,7,True,Port Adelaide Football Club,Port Adelaide Football Club
4492,10,True,Sydney,Sydney Swans
4493,10,True,St Kilda Football Club,St Kilda Football Club
4494,5,False,notInC,Port Adelaide Football Club
4495,9,False,notInC,St. George Illawarra Dragons
4496,6,False,notInC,Port Adelaide Football Club
4497,6,True,"Moorabbin, Victoria","Moorabbin, Victoria"
4498,5,False,notInC,Port Adelaide Football Club
4499,10,True,Sydney Swans,Sydney Swans
4500,9,False,notInC,St. George Illawarra Dragons
4501,8,True,Sydney Swans,Sydney Swans
4502,10,True,Brisbane Lions,Brisbane
4503,10,True,notInKB,notInKB
4504,10,True,Sydney Swans,Sydney Swans
4505,9,False,notInC,St. George Illawarra Dragons
4506,8,True,Sydney Swans,Sydney Swans
4507,8,True,Fremantle Football Club,Fremantle Football Club
4508,1,True,Jarrad Schofield,Jarrad Schofield
4509,7,True,Port Adelaide Football Club,Port Adelaide Football Club
4510,6,True,notInKB,notInKB
4511,6,True,North Melbourne Football Club,North Melbourne Football Club
4512,3,True,Fremantle Football Club,Fremantle Football Club
4513,2,True,Jeff Farmer (footballer),Jeff Farmer (footballer)
4514,8,True,Melbourne Football Club,Melbourne Football Club
4515,3,True,Fremantle Football Club,Fremantle Football Club
4516,8,True,Fremantle Football Club,Fremantle Football Club
4517,9,True,Jesus,Jesus
4518,5,True,Allah,God
4519,7,True,Father,Father
4520,7,True,Planets in astrology,Venus
4521,4,True,Calibre (software),Calibre (software)
4522,4,True,Calibre (software),Calibre (software)
4523,5,True,Digital rights management,Digital rights management
4524,4,True,Calibre (software),Calibre (software)
4525,3,True,notInKB,notInKB
4526,10,True,notInKB,notInKB
4527,6,True,English language,England
4528,4,True,Calibre (software),Calibre (software)
4529,5,True,Digital rights management,Digital rights management
4530,4,True,Calibre (software),Calibre (software)
4531,7,True,Avatar (computing),Avatar (computing)
4532,2,True,Gravatar,Gravatar
4533,8,True,Apple Inc.,Apple Inc.
4534,10,True,notInKB,notInKB
4535,8,True,Mac OS X Tiger,Tiger
4536,9,False,notInC,Mac OS X Snow Leopard
4537,5,True,Mac OS X Snow Leopard,Mac OS X Snow Leopard
4538,9,True,Microsoft Windows,Microsoft Windows
4539,9,True,Microsoft Windows,Microsoft Windows
4540,10,True,notInKB,notInKB
4541,10,True,notInKB,notInKB
4542,6,True,Linux,Linux
4543,8,True,May 2012,Memorial Day
4544,8,True,"Spokane, Washington","Spokane, Washington"
4545,3,True,notInKB,notInKB
4546,10,True,San Diego,San Diego
4547,5,True,California,California
4548,10,True,notInKB,notInKB
4549,9,True,Hong Kong,Hong Kong
4550,2,True,Don Imus,Don Imus
4551,9,True,Virginia Tech,Virginia Tech
4552,8,True,Iraq War,Iraq
4553,7,True,Iran,Iran
4554,2,True,Don Imus,Don Imus
4555,1,False,notInC,AmeriKKKa's Most Wanted
4556,10,True,Rutgers Scarlet Knights football,Rutgers University
4557,1,False,notInC,AmeriKKKa's Most Wanted
4558,1,False,notInC,AmeriKKKa's Most Wanted
4559,5,True,European American,Europe
4560,2,True,Don Imus,Don Imus
4561,9,True,Virginia Tech massacre,Virginia Tech
4562,2,True,Columbine High School massacre,Columbine High School
4563,1,False,notInC,AmeriKKKa's Most Wanted
4564,1,False,notInC,AmeriKKKa's Most Wanted
4565,9,True,Virginia Tech massacre,Virginia Tech
4566,1,False,notInC,AmeriKKKa's Most Wanted
4567,1,True,"Tulsa, Oklahoma","Tulsa, Oklahoma"
4568,10,True,notInKB,notInKB
4569,10,True,notInKB,notInKB
4570,3,True,African people,Africa
4571,10,True,notInKB,notInKB
4572,1,False,notInC,AmeriKKKa's Most Wanted
4573,2,True,Iraq,Iraq
4574,8,True,Iraq,Iraq
4575,5,True,notInKB,notInKB
4576,2,True,Don Imus,Don Imus
4577,3,True,African people,Africa
4578,7,True,Europe,Europe
4579,5,True,Europe,Europe
4580,9,True,notInKB,notInKB
4581,10,True,notInKB,notInKB
4582,4,True,KRS-One,KRS-One
4583,6,True,N.W.A,N.W.A
4584,9,True,notInKB,notInKB
4585,5,True,Gangsta rap,Gangsta rap
4586,10,True,notInKB,notInKB
4587,1,True,C. Delores Tucker,C. Delores Tucker
4588,1,True,Calvin O. Butts,Calvin O. Butts
4589,5,True,Gangsta rap,Gangsta rap
4590,5,True,Bill Cosby,Bill Cosby
4591,8,True,Blues,Blues
4592,5,True,Charlie Parker,Charlie Parker
4593,4,True,Strange Fruit,Billie Holiday
4594,1,True,Sam Cooke,Sam Cooke
4595,1,True,Vee-Jay Records,Vee-Jay Records
4596,2,True,Don Imus,Don Imus
4597,6,True,Imus in the Morning,Don Imus
4598,2,True,notInKB,notInKB
4599,6,True,Black people,Africa
4600,1,True,California Department of Corrections and Rehabilitation,California Department of Corrections and Rehabilitation
4601,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4602,1,True,KCRW,KCRW
4603,4,True,Los Angeles,Louisiana
4604,1,True,California Department of Corrections and Rehabilitation,California Department of Corrections and Rehabilitation
4605,1,True,California Department of Corrections and Rehabilitation,California Department of Corrections and Rehabilitation
4606,4,True,Los Angeles,Louisiana
4607,2,True,Warren Olney IV,Warren Olney IV
4608,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4609,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4610,6,True,California,California
4611,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4612,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4613,9,True,Richard Olney,"Olney, Maryland"
4614,7,False,notInC,"University of Maryland, College Park"
4615,1,True,American Civil Liberties Union,American Civil Liberties Union
4616,2,True,South Carolina,South Carolina
4617,2,True,Warren Olney IV,Warren Olney IV
4618,9,True,Nevada Department of Corrections,Department of Corrections (New Zealand)
4619,6,True,Rehabilitation (penology),Rehabilitation (penology)
4620,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4621,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4622,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4623,1,True,KCRW,KCRW
4624,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4625,6,True,California,California
4626,10,True,notInKB,notInKB
4627,1,True,notInKB,notInKB
4628,2,True,Aryan Brotherhood,Aryan Brotherhood
4629,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4630,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4631,1,True,KCRW,KCRW
4632,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4633,10,False,notInC,California Department of Corrections and Rehabilitation
4634,10,True,notInKB,notInKB
4635,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4636,1,True,KCRW,KCRW
4637,7,False,notInC,"University of Maryland, College Park"
4638,1,True,KCRW,KCRW
4639,9,True,New York City Department of Correction,Department of Corrections (New Zealand)
4640,10,True,notInKB,notInKB
4641,10,True,notInKB,notInKB
4642,3,True,Pelican Bay State Prison,Pelican Bay State Prison
4643,1,True,KCRW,KCRW
4644,10,True,notInKB,notInKB
4645,10,True,notInKB,notInKB
4646,1,True,KCRW,KCRW
4647,1,True,KCRW,KCRW
4648,1,True,California Department of Corrections and Rehabilitation,California Department of Corrections and Rehabilitation
4649,3,True,Adobe Flash Player,Adobe Flash Player
4650,10,True,The Beatles,The Beatles (album)
4651,10,True,United States,United States
4652,4,True,Hearts,Heart of Midlothian F.C.
4653,3,True,The Beatles,The Beatles
4654,8,True,London,London
4655,1,True,Tribute album,Tribute album
4656,2,True,Gram Parsons,Gram Parsons
4657,9,True,Eminem,Eminem
4658,10,True,The Beatles,The Beatles (album)
4659,7,True,The Beatles,The Beatles (album)
4660,1,True,W. C. Handy,W. C. Handy
4661,1,True,W. C. Handy,W. C. Handy
4662,9,True,Florence,"Florence, Alabama"
4663,8,True,Alabama,Alabama
4664,5,False,notInC,Self
4665,9,True,United States,United States
4666,1,True,Fred Sturm,Fred Sturm
4667,1,True,Fred Sturm,Fred Sturm
4668,6,True,Music of Africa,Africa
4669,10,True,notInKB,notInKB
4670,4,True,The Great Gatsby,F. Scott Fitzgerald
4671,2,True,Big Band Era,Big band
4672,7,True,United States,United States
4673,4,True,World War I,World War I
4674,3,True,Rock concert,Rock concert
4675,9,True,notInKB,notInKB
4676,8,False,notInC,South Bronx
4677,7,True,New York metropolitan area,New York City
4678,4,True,The Bronx,South Bronx
